handle	created_at	text
GovMurphy	2020-03-31 14:16:45	saddened death ben luderer young baseball coach whose love game pushed players new heights coronavirus taken another new jerseyan us far soon hearts loved ones players past present
GovMurphy	2020-03-30 23:52:54	great talking neera know robust social distancing measures expanded testing critical slowing spread covid19 consulting closely experts flattenthecurve ensure emerge stronger ever
GovMurphy	2020-03-30 20:19:45	pm covid19 statewide stats positive tests deaths updates
GovMurphy	2020-03-30 20:19:44	lost another new jerseyans covid19 bringing total deaths reasons stay home part flattenthecurve bergen burlington camden cumberland essex gloucester hudson middlesex
GovMurphy	2020-03-30 20:19:43	new positive covid19 cases bringing total atlantic bergen burlington camden cape may cumberland essex gloucester hudson hunterdon
GovMurphy	2020-03-30 20:07:37	message grocery store workers front lines battle covid19 whether loading docks stocking shelves dealing directly customers helping residents put bags cars vital deeply appreciated njthanksyou
GovMurphy	2020-03-30 18:14:47	welcome anyone prior medical experience visit join frontline army covid19 incredibly grateful selflessness patriotism health care volunteers already stepped forward
GovMurphy	2020-03-30 18:09:37	nightmare scenario fast covid19 would spread across nj w social distancing would expected hit entire statewide capacity icu beds wednesday days would expecting exhaust entire supply available hospital beds
GovMurphy	2020-03-30 18:06:45	heartbroken loss captain douglas linn hickok coronavirus drilling guardsman physician assistant originally jackson thoughts wife children family
GovMurphy	2020-03-30 18:04:28	saddened report lost another new jerseyans covid19 related complications lost new jerseyans covid19 numbers never get easier report shudder think numbers would without social distancing measures
GovMurphy	2020-03-30 18:04:18	update received new positive covid19 cases since yesterday bringing statewide total
GovMurphy	2020-03-30 18:02:10	holding covid-19 briefing watch
GovMurphy	2020-03-30 16:39:27	spoke dr debbie birx officials fellow governors covid19 video call thankful president latest shipment ventilators need stop get support need
GovMurphy	2020-03-30 15:06:52	join live today pm daily briefing covid19 new jersey youtube twitter facebook
GovMurphy	2020-03-30 15:06:39	links resources businesses employees impacted covid-19 outbreak covid-19 resource portal
GovMurphy	2020-03-29 21:15:41	pressing medical need right fight covid19 ventilators number one ask number one need ventilators donate please visit
GovMurphy	2020-03-29 18:12:43	sadly lost new jerseyans covid19 related complications thoughts families difficult time pm covid19 statewide stats positive tests deaths updates
GovMurphy	2020-03-29 18:12:42	new positive covid19 cases bringing total atlantic bergen burlington camden cape may cumberland essex gloucester hudson hunterdon
GovMurphy	2020-03-29 15:47:13	workingfromhome socialdistancing create situations unsafe children suspect child
GovMurphy	2020-03-29 14:41:55	message health care workers front lines battle covid19 thank selfless service commitment people care showing us new jersey values keep fighting get gear need njthanksyou
GovMurphy	2020-03-29 00:00:36	op-ed make clear states committed fight covid-19 w
GovMurphy	2020-03-28 23:41:44	great call old friend former ebola response coordinator know aggressive changes human behavior help bend covid19 curve consulting closely experts like ron help guide decision-making
GovMurphy	2020-03-28 21:01:36	family lose home covid19 crisis secured support financial institutions 90-day grace period mortgage payments learn
GovMurphy	2020-03-28 18:24:46	pm covid19 statewide stats positive tests deaths updates
GovMurphy	2020-03-28 18:24:45	new positive covid19 cases bringing total atlantic bergen burlington camden cumberland cape may essex gloucester hudson hunterdon
GovMurphy	2020-03-28 17:41:05	thankful federal partners support new jersey epicenter covid19 pandemic keep working get ppe need keep new jerseyans safe
GovMurphy	2020-03-28 17:20:55	reporting allow us efficiently effectively manage flow ppe up-to-date data possible regarding bed capacity importantly help us meet needs covid19 patients
GovMurphy	2020-03-28 17:13:29	breaking working financial institutions announcing 90-day grace period mortgage payments borrowers economically impacted covid19 outbreak
GovMurphy	2020-03-28 17:07:37	past day another fellow new jerseyans died covid19 related complications total invaluable unexpendable souls longer us virus
GovMurphy	2020-03-28 17:06:16	update received new positive covid19 test results since yesterday bringing total five digits enough reason continue social distancing
GovMurphy	2020-03-28 17:03:47	holding covid-19 briefing watch
GovMurphy	2020-03-28 16:58:39	saddened death newark native mark blum talented stage screen actor covid19 taken another new jerseyan us soon thoughts family friends many fans
GovMurphy	2020-03-28 15:21:30	join live today pm daily briefing covid19 new jersey youtube twitter facebook
GovMurphy	2020-03-28 14:10:32	today also announced million pre-payment health care providers support covid19 preparations funding assist workforce demands supplies medications
GovMurphy	2020-03-28 14:10:31	breaking new jersey health care facilities financing authority approved million emergency loan program health care organizations fight covid19 yet another great example state agencies pitching help crisis
GovMurphy	2020-03-28 02:00:57	spoke afternoon told would approve request use forces new jersey title grateful brave men women uniform support war covid19
GovMurphy	2020-03-27 23:05:01	every decision make covid19 emergency based data science medicine facts keep new jerseyans safe win war
GovMurphy	2020-03-27 23:02:11	glad dr james pruden road recovery diagnosed coronavirus beyond grateful frontline health care workers put lives line every day save jerseystrong
GovMurphy	2020-03-27 19:56:23	pm covid19 statewide stats positive tests deaths updates
GovMurphy	2020-03-27 19:56:23	new positive covid19 cases bringing total atlantic bergen burlington camden cumberland cape may essex gloucester hudson hunterdon
GovMurphy	2020-03-27 19:02:58	member lives seniors expendable everything protect war covid19
GovMurphy	2020-03-27 18:19:27	today putting call volunteers qualified medical training experience wish join fight covid19 new jersey residents either looking across nation help
GovMurphy	2020-03-27 18:13:31	businesses must everything provide protections spread covid19 social distancing especially important one expected go work sick
GovMurphy	2020-03-27 18:10:42	know coming spring weather nice get outside walk run essential practice social distancing still spread coronavirus healthy activities keeping six-foot distance critical
GovMurphy	2020-03-27 18:06:00	metric everyone must focused rate positive tests among symptomatic individuals quite frankly attempting test every single person would give us data context fighting pandemic would useless
GovMurphy	2020-03-27 18:05:26	much chance success ending covid19 emergency relies expanding testing lab capacity new jersey taken concrete steps increase specimen-collection capacity all-hands-on-deck process
GovMurphy	2020-03-27 18:04:50	authorized advanced payment million health care providers ready covid19 related expenses including active efforts significantly immediately expand capacity
GovMurphy	2020-03-27 18:03:00	lost another fellow new jerseyans covid19 related complications lost total precious lives mourn families indeed entire state every precious life lost
GovMurphy	2020-03-27 18:02:20	update received new positive covid19 test results since yesterday bringing total
GovMurphy	2020-03-27 18:00:29	holding covid-19 briefing watch live
GovMurphy	2020-03-27 17:12:31	deadline tomorrow childcare centers must register order serve children covid19 essential perso
GovMurphy	2020-03-27 16:12:23	join live today pm daily briefing covid19 new jersey youtube twitter facebook
GovMurphy	2020-03-27 13:38:12	community-based covid19 testing site open still capacity test people today eligible testing must current nj resident experiencing symptoms respiratory illness
GovMurphy	2020-03-27 13:32:52	yesterday spoke ambassador lee south korea aggressive social distancing measures whose success stands example policies truly help us get ahead stay ahead covid19
GovMurphy	2020-03-26 22:16:59	tonight new jersey show discuss latest coronavirus epidemic
GovMurphy	2020-03-26 19:42:39	pm covid19 statewide stats positive tests deaths updates
GovMurphy	2020-03-26 19:42:39	new positive covid19 cases bringing total atlantic bergen burlington camden cumberland cape may essex gloucester hudson hunterdon
GovMurphy	2020-03-26 18:20:25	reminder launched jobs portal help residents lost jobs result covid19 find apply new job front line response team job openings visit
GovMurphy	2020-03-26 18:09:28	testing update saturday covid19 testing sites accept symptomatic health care workers first responders beginning sunday sites move new schedule posted
GovMurphy	2020-03-26 18:04:19	one day two day thing covid19 take two weeks incubate going take several weeks least us begin seeing real impact social distancing measures put place
GovMurphy	2020-03-26 18:04:12	coronavirus spread spreads person-to-person stay home unless absolutely need response efforts slower spread flatter curve gets
GovMurphy	2020-03-26 18:03:15	sad report another new jerseyans died covid19 related complications brings total every single one invaluable member new jersey family mourn one family
GovMurphy	2020-03-26 18:02:56	update received new positive covid19 test results since yesterday bringing statewide total includes positive tests mass-testing sites
